,Name,EntityId,Minutes,OffPoss,DefPoss,Points,OpponentPoints,TsPct,FG2A,FG3A,FTA,Lineup,Team Points,Team FG2M,Team FG2A,Team FG3M,Team FG3A,Team TsPct,Team FTA,Season,Team,PtsPer75,FGA,Team FGA
102,Rajon Rondo,200765,25,52,53,7,59,0.3888888888888889,7,2,1,"Alex Caruso, Kyle Kuzma, Rajon Rondo, Anthony Davis, Troy Daniels",54,16,32,4,15,0.5192307692307693,13,2019-20,LAL,10.096153846153847,9,47
103,Anthony Davis,203076,25,52,53,24,59,0.6666666666666666,13,2,6,"Alex Caruso, Kyle Kuzma, Rajon Rondo, Anthony Davis, Troy Daniels",54,16,32,4,15,0.5192307692307693,13,2019-20,LAL,34.61538461538461,15,47
104,Troy Daniels,203584,25,52,53,5,59,0.4166666666666667,2,4,0,"Alex Caruso, Kyle Kuzma, Rajon Rondo, Anthony Davis, Troy Daniels",54,16,32,4,15,0.5192307692307693,13,2019-20,LAL,7.211538461538462,6,47
105,Alex Caruso,1627936,11,20,20,4,23,0.6666666666666666,1,1,1,"Alex Caruso, Jared Dudley, Avery Bradley, LeBron James, Dwight Howard",27,8,16,3,5,0.5869565217391305,4,2019-20,LAL,15.0,2,21
106,Jared Dudley,201162,11,20,20,6,23,1.0,0,3,0,"Alex Caruso, Jared Dudley, Avery Bradley, LeBron James, Dwight Howard",27,8,16,3,5,0.5869565217391305,4,2019-20,LAL,22.5,3,21
107,Avery Bradley,202340,11,20,20,2,23,0.5,1,1,0,"Alex Caruso, Jared Dudley, Avery Bradley, LeBron James, Dwight Howard",27,8,16,3,5,0.5869565217391305,4,2019-20,LAL,7.5,2,21
108,LeBron James,2544,11,20,20,11,23,0.6111111111111112,9,0,1,"Alex Caruso, Jared Dudley, Avery Bradley, LeBron James, Dwight Howard",27,8,16,3,5,0.5869565217391305,4,2019-20,LAL,41.25,9,21
109,Dwight Howard,2730,11,20,20,4,23,0.3333333333333333,5,0,2,"Alex Caruso, Jared Dudley, Avery Bradley, LeBron James, Dwight Howard",27,8,16,3,5,0.5869565217391305,4,2019-20,LAL,15.0,5,21
110,Alex Caruso,1627936,15,29,31,2,37,0.3333333333333333,2,1,0,"Alex Caruso, JaVale McGee, Avery Bradley, Anthony Davis, LeBron James",29,7,13,4,12,0.5370370370370371,5,2019-20,LAL,5.172413793103448,3,25
111,JaVale McGee,201580,15,29,31,2,37,1.0,1,0,0,"Alex Caruso, JaVale McGee, Avery Bradley, Anthony Davis, LeBron James",29,7,13,4,12,0.5370370370370371,5,2019-20,LAL,5.172413793103448,1,25
112,Avery Bradley,202340,15,29,31,3,37,0.3,1,4,0,"Alex Caruso, JaVale McGee, Avery Bradley, Anthony Davis, LeBron James",29,7,13,4,12,0.5370370370370371,5,2019-20,LAL,7.758620689655173,5,25
113,Anthony Davis,203076,15,29,31,10,37,0.5555555555555556,6,2,2,"Alex Caruso, JaVale McGee, Avery Bradley, Anthony Davis, LeBron James",29,7,13,4,12,0.5370370370370371,5,2019-20,LAL,25.862068965517242,8,25
