,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,EntityId,Minutes,OffPoss,DefPoss,Points,OpponentPoints,TsPct,FG2A,FG3A,FTA,Lineup,Team Points,Team FG2M,Team FG2A,Team FG3M,Team FG3A,Team TsPct,Team FTA,Season,Team,PtsPer75,FGA,Team FGA,Season Type
102,102,102.0,102.0,Al Horford,201143,43,81,81,28,82,0.7777777777777778,16,0,5,"Jaylen Brown, Jayson Tatum, Al Horford, Aron Baynes, Marcus Smart",95,30,54,8,21,0.5864197530864198,14,2017-18,BOS,25.925925925925927,16,75,Regular Season
103,103,103.0,103.0,Aron Baynes,203382,43,81,81,14,82,0.5833333333333334,11,1,0,"Jaylen Brown, Jayson Tatum, Al Horford, Aron Baynes, Marcus Smart",95,30,54,8,21,0.5864197530864198,14,2017-18,BOS,12.962962962962964,12,75,Regular Season
104,104,104.0,104.0,Marcus Smart,203935,43,81,81,19,82,0.59375,6,7,6,"Jaylen Brown, Jayson Tatum, Al Horford, Aron Baynes, Marcus Smart",95,30,54,8,21,0.5864197530864198,14,2017-18,BOS,17.59259259259259,13,75,Regular Season
105,105,105.0,105.0,Terry Rozier,1626179,22,40,42,14,34,0.7777777777777778,6,3,0,"Terry Rozier, Jayson Tatum, Daniel Theis, Al Horford, Shane Larkin",44,15,27,4,10,0.5641025641025641,6,2017-18,BOS,26.25,9,37,Regular Season
106,106,106.0,106.0,Jayson Tatum,1628369,22,40,42,6,34,0.3333333333333333,8,1,0,"Terry Rozier, Jayson Tatum, Daniel Theis, Al Horford, Shane Larkin",44,15,27,4,10,0.5641025641025641,6,2017-18,BOS,11.25,9,37,Regular Season
107,107,107.0,107.0,Daniel Theis,1628464,22,40,42,6,34,0.75,1,2,2,"Terry Rozier, Jayson Tatum, Daniel Theis, Al Horford, Shane Larkin",44,15,27,4,10,0.5641025641025641,6,2017-18,BOS,11.25,3,37,Regular Season
108,108,108.0,108.0,Al Horford,201143,22,40,42,14,34,0.5833333333333334,8,3,4,"Terry Rozier, Jayson Tatum, Daniel Theis, Al Horford, Shane Larkin",44,15,27,4,10,0.5641025641025641,6,2017-18,BOS,26.25,11,37,Regular Season
109,109,109.0,109.0,Shane Larkin,203499,22,40,42,4,34,0.4,4,1,0,"Terry Rozier, Jayson Tatum, Daniel Theis, Al Horford, Shane Larkin",44,15,27,4,10,0.5641025641025641,6,2017-18,BOS,7.5,5,37,Regular Season
110,110,110.0,110.0,Terry Rozier,1626179,36,71,67,15,62,0.5,4,10,2,"Terry Rozier, Jaylen Brown, Al Horford, Marcus Morris, Marcus Smart",82,21,37,11,25,0.6119402985074627,10,2017-18,BOS,15.845070422535212,14,62,Regular Season
111,111,111.0,111.0,Jaylen Brown,1627759,36,71,67,18,62,0.5625,11,4,3,"Terry Rozier, Jaylen Brown, Al Horford, Marcus Morris, Marcus Smart",82,21,37,11,25,0.6119402985074627,10,2017-18,BOS,19.01408450704225,15,62,Regular Season
112,112,112.0,112.0,Al Horford,201143,36,71,67,26,62,0.9285714285714286,7,5,3,"Terry Rozier, Jaylen Brown, Al Horford, Marcus Morris, Marcus Smart",82,21,37,11,25,0.6119402985074627,10,2017-18,BOS,27.464788732394368,12,62,Regular Season
113,113,113.0,113.0,Marcus Morris,202694,36,71,67,14,62,0.5384615384615384,11,2,0,"Terry Rozier, Jaylen Brown, Al Horford, Marcus Morris, Marcus Smart",82,21,37,11,25,0.6119402985074627,10,2017-18,BOS,14.788732394366198,13,62,Regular Season
114,114,114.0,114.0,Marcus Smart,203935,36,71,67,9,62,0.5,4,4,2,"Terry Rozier, Jaylen Brown, Al Horford, Marcus Morris, Marcus Smart",82,21,37,11,25,0.6119402985074627,10,2017-18,BOS,9.507042253521126,8,62,Regular Season
115,115,115.0,115.0,Terry Rozier,1626179,21,38,42,7,54,0.4375,5,3,0,"Terry Rozier, Jayson Tatum, Daniel Theis, Al Horford, Marcus Smart",47,14,19,5,14,0.6714285714285714,4,2017-18,BOS,13.81578947368421,8,33,Regular Season
116,116,116.0,116.0,Jayson Tatum,1628369,21,38,42,6,54,0.75,2,1,2,"Terry Rozier, Jayson Tatum, Daniel Theis, Al Horford, Marcus Smart",47,14,19,5,14,0.6714285714285714,4,2017-18,BOS,11.842105263157896,3,33,Regular Season
117,117,117.0,117.0,Daniel Theis,1628464,21,38,42,12,54,1.0,3,3,0,"Terry Rozier, Jayson Tatum, Daniel Theis, Al Horford, Marcus Smart",47,14,19,5,14,0.6714285714285714,4,2017-18,BOS,23.68421052631579,6,33,Regular Season
118,118,118.0,118.0,Al Horford,201143,21,38,42,11,54,0.6111111111111112,5,3,2,"Terry Rozier, Jayson Tatum, Daniel Theis, Al Horford, Marcus Smart",47,14,19,5,14,0.6714285714285714,4,2017-18,BOS,21.71052631578948,8,33,Regular Season
119,119,119.0,119.0,Marcus Smart,203935,21,38,42,11,54,0.6875,4,4,0,"Terry Rozier, Jayson Tatum, Daniel Theis, Al Horford, Marcus Smart",47,14,19,5,14,0.6714285714285714,4,2017-18,BOS,21.71052631578948,8,33,Regular Season
120,120,120.0,120.0,Jaylen Brown,1627759,35,68,67,18,67,0.75,8,4,0,"Jaylen Brown, Semi Ojeleye, Kyrie Irving, Aron Baynes, Marcus Smart",74,23,36,8,23,0.5967741935483871,6,2017-18,BOS,19.852941176470587,12,59,Regular Season
121,121,121.0,121.0,Semi Ojeleye,1628400,35,68,67,5,67,0.625,1,3,0,"Jaylen Brown, Semi Ojeleye, Kyrie Irving, Aron Baynes, Marcus Smart",74,23,36,8,23,0.5967741935483871,6,2017-18,BOS,5.514705882352941,4,59,Regular Season
122,122,122.0,122.0,Kyrie Irving,202681,35,68,67,27,67,0.6136363636363636,11,10,2,"Jaylen Brown, Semi Ojeleye, Kyrie Irving, Aron Baynes, Marcus Smart",74,23,36,8,23,0.5967741935483871,6,2017-18,BOS,29.779411764705884,21,59,Regular Season
123,123,123.0,123.0,Aron Baynes,203382,35,68,67,12,67,0.6666666666666666,9,0,0,"Jaylen Brown, Semi Ojeleye, Kyrie Irving, Aron Baynes, Marcus Smart",74,23,36,8,23,0.5967741935483871,6,2017-18,BOS,13.235294117647058,9,59,Regular Season
124,124,124.0,124.0,Marcus Smart,203935,35,68,67,12,67,0.4,7,6,4,"Jaylen Brown, Semi Ojeleye, Kyrie Irving, Aron Baynes, Marcus Smart",74,23,36,8,23,0.5967741935483871,6,2017-18,BOS,13.235294117647058,13,59,Regular Season
125,125,125.0,125.0,Terry Rozier,1626179,115,222,224,58,216,0.6304347826086957,25,20,2,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Aron Baynes",248,67,153,30,54,0.5665137614678899,27,2017-18,BOS,19.5945945945946,45,207,Regular Season
126,126,126.0,126.0,Jaylen Brown,1627759,115,222,224,48,216,0.5714285714285714,24,17,3,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Aron Baynes",248,67,153,30,54,0.5665137614678899,27,2017-18,BOS,16.216216216216218,41,207,Regular Season
127,127,127.0,127.0,Jayson Tatum,1628369,115,222,224,67,216,0.6226415094339622,43,7,9,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Aron Baynes",248,67,153,30,54,0.5665137614678899,27,2017-18,BOS,22.635135135135137,50,207,Regular Season
128,128,128.0,128.0,Al Horford,201143,115,222,224,45,216,0.4891304347826087,34,7,10,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Aron Baynes",248,67,153,30,54,0.5665137614678899,27,2017-18,BOS,15.202702702702704,41,207,Regular Season
129,129,129.0,129.0,Aron Baynes,203382,115,222,224,30,216,0.4838709677419355,27,3,3,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Aron Baynes",248,67,153,30,54,0.5665137614678899,27,2017-18,BOS,10.135135135135137,30,207,Regular Season
130,130,130.0,130.0,Abdel Nader,1627846,36,71,68,6,66,0.3333333333333333,7,2,0,"Abdel Nader, Jayson Tatum, Semi Ojeleye, Greg Monroe, Shane Larkin",70,19,48,7,16,0.5072463768115942,12,2017-18,BOS,6.338028169014085,9,64,Regular Season
131,131,131.0,131.0,Jayson Tatum,1628369,36,71,68,15,66,0.3947368421052631,12,6,2,"Abdel Nader, Jayson Tatum, Semi Ojeleye, Greg Monroe, Shane Larkin",70,19,48,7,16,0.5072463768115942,12,2017-18,BOS,15.845070422535212,18,64,Regular Season
132,132,132.0,132.0,Semi Ojeleye,1628400,36,71,68,10,66,0.8333333333333334,2,3,2,"Abdel Nader, Jayson Tatum, Semi Ojeleye, Greg Monroe, Shane Larkin",70,19,48,7,16,0.5072463768115942,12,2017-18,BOS,10.56338028169014,5,64,Regular Season
133,133,133.0,133.0,Greg Monroe,202328,36,71,68,19,66,0.5,17,0,5,"Abdel Nader, Jayson Tatum, Semi Ojeleye, Greg Monroe, Shane Larkin",70,19,48,7,16,0.5072463768115942,12,2017-18,BOS,20.070422535211268,17,64,Regular Season
134,134,134.0,134.0,Shane Larkin,203499,36,71,68,20,66,0.625,10,5,3,"Abdel Nader, Jayson Tatum, Semi Ojeleye, Greg Monroe, Shane Larkin",70,19,48,7,16,0.5072463768115942,12,2017-18,BOS,21.12676056338028,15,64,Regular Season
135,135,135.0,135.0,Terry Rozier,1626179,21,42,41,2,42,0.0833333333333333,9,3,0,"Terry Rozier, Jayson Tatum, Daniel Theis, Shane Larkin, Marcus Smart",42,11,26,4,10,0.5121951219512195,10,2017-18,BOS,3.571428571428572,12,36,Regular Season
136,136,136.0,136.0,Jayson Tatum,1628369,21,42,41,13,42,0.7222222222222222,5,2,4,"Terry Rozier, Jayson Tatum, Daniel Theis, Shane Larkin, Marcus Smart",42,11,26,4,10,0.5121951219512195,10,2017-18,BOS,23.214285714285715,7,36,Regular Season
137,137,137.0,137.0,Daniel Theis,1628464,21,42,41,10,42,0.7142857142857143,5,1,2,"Terry Rozier, Jayson Tatum, Daniel Theis, Shane Larkin, Marcus Smart",42,11,26,4,10,0.5121951219512195,10,2017-18,BOS,17.857142857142858,6,36,Regular Season
138,138,138.0,138.0,Shane Larkin,203499,21,42,41,16,42,0.8888888888888888,6,2,2,"Terry Rozier, Jayson Tatum, Daniel Theis, Shane Larkin, Marcus Smart",42,11,26,4,10,0.5121951219512195,10,2017-18,BOS,28.571428571428573,8,36,Regular Season
139,139,139.0,139.0,Marcus Smart,203935,21,42,41,1,42,0.125,1,2,2,"Terry Rozier, Jayson Tatum, Daniel Theis, Shane Larkin, Marcus Smart",42,11,26,4,10,0.5121951219512195,10,2017-18,BOS,1.7857142857142858,3,36,Regular Season
140,140,140.0,140.0,Terry Rozier,1626179,20,41,42,6,36,0.3,6,3,2,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Marcus Morris",44,14,28,2,9,0.5116279069767442,14,2017-18,BOS,10.975609756097562,9,37,Regular Season
141,141,141.0,141.0,Jaylen Brown,1627759,20,41,42,3,36,0.5,2,0,2,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Marcus Morris",44,14,28,2,9,0.5116279069767442,14,2017-18,BOS,5.487804878048781,2,37,Regular Season
142,142,142.0,142.0,Jayson Tatum,1628369,20,41,42,10,36,0.4545454545454545,8,2,2,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Marcus Morris",44,14,28,2,9,0.5116279069767442,14,2017-18,BOS,18.29268292682927,10,37,Regular Season
143,143,143.0,143.0,Al Horford,201143,20,41,42,8,36,0.4444444444444444,6,2,3,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Marcus Morris",44,14,28,2,9,0.5116279069767442,14,2017-18,BOS,14.634146341463415,8,37,Regular Season
144,144,144.0,144.0,Marcus Morris,202694,20,41,42,17,36,0.85,6,2,4,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Marcus Morris",44,14,28,2,9,0.5116279069767442,14,2017-18,BOS,31.09756097560976,8,37,Regular Season
145,145,145.0,145.0,Terry Rozier,1626179,46,99,93,2,92,0.1111111111111111,6,3,0,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving",102,24,46,13,36,0.5604395604395604,20,2017-18,BOS,1.5151515151515151,9,82,Regular Season
146,146,146.0,146.0,Jaylen Brown,1627759,46,99,93,12,92,0.3157894736842105,10,7,5,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving",102,24,46,13,36,0.5604395604395604,20,2017-18,BOS,9.090909090909092,17,82,Regular Season
147,147,147.0,147.0,Jayson Tatum,1628369,46,99,93,18,92,0.5625,8,7,3,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving",102,24,46,13,36,0.5604395604395604,20,2017-18,BOS,13.636363636363637,15,82,Regular Season
148,148,148.0,148.0,Al Horford,201143,46,99,93,22,92,0.7333333333333333,7,7,2,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving",102,24,46,13,36,0.5604395604395604,20,2017-18,BOS,16.666666666666668,14,82,Regular Season
149,149,149.0,149.0,Kyrie Irving,202681,46,99,93,48,92,0.75,15,12,10,"Terry Rozier, Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving",102,24,46,13,36,0.5604395604395604,20,2017-18,BOS,36.36363636363637,27,82,Regular Season
150,150,150.0,150.0,Jaylen Brown,1627759,148,300,297,66,347,0.5076923076923077,34,22,22,"Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving, Marcus Morris",326,80,168,39,90,0.5726950354609929,60,2017-18,BOS,16.5,56,258,Regular Season
151,151,151.0,151.0,Jayson Tatum,1628369,148,300,297,53,347,0.5888888888888889,28,14,7,"Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving, Marcus Morris",326,80,168,39,90,0.5726950354609929,60,2017-18,BOS,13.25,42,258,Regular Season
152,152,152.0,152.0,Al Horford,201143,148,300,297,39,347,0.527027027027027,24,12,2,"Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving, Marcus Morris",326,80,168,39,90,0.5726950354609929,60,2017-18,BOS,9.75,36,258,Regular Season
153,153,153.0,153.0,Kyrie Irving,202681,148,300,297,112,347,0.6488095238095238,49,26,24,"Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving, Marcus Morris",326,80,168,39,90,0.5726950354609929,60,2017-18,BOS,28.0,75,258,Regular Season
154,154,154.0,154.0,Marcus Morris,202694,148,300,297,56,347,0.5490196078431373,33,16,5,"Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving, Marcus Morris",326,80,168,39,90,0.5726950354609929,60,2017-18,BOS,14.0,49,258,Regular Season
155,155,155.0,155.0,Jaylen Brown,1627759,354,687,685,172,704,0.5972222222222222,78,48,42,"Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving, Aron Baynes",788,235,445,82,180,0.5927601809954751,93,2017-18,BOS,18.77729257641921,126,625,Regular Season
156,156,156.0,156.0,Jayson Tatum,1628369,354,687,685,119,704,0.536036036036036,73,32,13,"Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving, Aron Baynes",788,235,445,82,180,0.5927601809954751,93,2017-18,BOS,12.991266375545852,105,625,Regular Season
157,157,157.0,157.0,Al Horford,201143,354,687,685,122,704,0.5648148148148148,79,27,5,"Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving, Aron Baynes",788,235,445,82,180,0.5927601809954751,93,2017-18,BOS,13.31877729257642,106,625,Regular Season
158,158,158.0,158.0,Kyrie Irving,202681,354,687,685,265,704,0.6848958333333334,116,71,18,"Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving, Aron Baynes",788,235,445,82,180,0.5927601809954751,93,2017-18,BOS,28.93013100436681,187,625,Regular Season
159,159,159.0,159.0,Aron Baynes,203382,354,687,685,110,704,0.5092592592592593,99,2,15,"Jaylen Brown, Jayson Tatum, Al Horford, Kyrie Irving, Aron Baynes",788,235,445,82,180,0.5927601809954751,93,2017-18,BOS,12.008733624454148,101,625,Regular Season
160,160,160.0,160.0,Terry Rozier,1626179,26,52,54,15,34,0.5,9,6,0,"Terry Rozier, Jayson Tatum, Semi Ojeleye, Aron Baynes, Marcus Smart",44,10,30,8,20,0.44,0,2017-18,BOS,21.634615384615383,15,50,Regular Season
161,161,161.0,161.0,Jayson Tatum,1628369,26,52,54,5,34,0.2777777777777778,7,2,0,"Terry Rozier, Jayson Tatum, Semi Ojeleye, Aron Baynes, Marcus Smart",44,10,30,8,20,0.44,0,2017-18,BOS,7.211538461538462,9,50,Regular Season
162,162,162.0,162.0,Semi Ojeleye,1628400,26,52,54,5,34,0.3571428571428571,1,6,0,"Terry Rozier, Jayson Tatum, Semi Ojeleye, Aron Baynes, Marcus Smart",44,10,30,8,20,0.44,0,2017-18,BOS,7.211538461538462,7,50,Regular Season
163,163,163.0,163.0,Aron Baynes,203382,26,52,54,8,34,0.4444444444444444,9,0,0,"Terry Rozier, Jayson Tatum, Semi Ojeleye, Aron Baynes, Marcus Smart",44,10,30,8,20,0.44,0,2017-18,BOS,11.538461538461538,9,50,Regular Season
164,164,164.0,164.0,Marcus Smart,203935,26,52,54,11,34,0.55,4,6,0,"Terry Rozier, Jayson Tatum, Semi Ojeleye, Aron Baynes, Marcus Smart",44,10,30,8,20,0.44,0,2017-18,BOS,15.865384615384617,10,50,Regular Season
165,165,165.0,165.0,Terry Rozier,1626179,41,74,74,28,83,0.7,9,10,3,"Terry Rozier, Semi Ojeleye, Daniel Theis, Marcus Morris, Marcus Smart",90,28,46,8,32,0.5426829268292683,13,2017-18,BOS,28.37837837837838,19,78,Regular Season
166,166,166.0,166.0,Semi Ojeleye,1628400,41,74,74,4,83,0.3333333333333333,3,2,3,"Terry Rozier, Semi Ojeleye, Daniel Theis, Marcus Morris, Marcus Smart",90,28,46,8,32,0.5426829268292683,13,2017-18,BOS,4.054054054054054,5,78,Regular Season
167,167,167.0,167.0,Daniel Theis,1628464,41,74,74,27,83,0.7941176470588235,14,2,3,"Terry Rozier, Semi Ojeleye, Daniel Theis, Marcus Morris, Marcus Smart",90,28,46,8,32,0.5426829268292683,13,2017-18,BOS,27.364864864864863,16,78,Regular Season
168,168,168.0,168.0,Marcus Morris,202694,41,74,74,19,83,0.38,14,10,3,"Terry Rozier, Semi Ojeleye, Daniel Theis, Marcus Morris, Marcus Smart",90,28,46,8,32,0.5426829268292683,13,2017-18,BOS,19.25675675675676,24,78,Regular Season
169,169,169.0,169.0,Marcus Smart,203935,41,74,74,12,83,0.3928571428571428,6,8,1,"Terry Rozier, Semi Ojeleye, Daniel Theis, Marcus Morris, Marcus Smart",90,28,46,8,32,0.5426829268292683,13,2017-18,BOS,12.16216216216216,14,78,Regular Season
170,170,170.0,170.0,Jaylen Brown,1627759,50,102,103,20,108,0.4166666666666667,11,11,4,"Jaylen Brown, Jayson Tatum, Daniel Theis, Al Horford, Kyrie Irving",107,25,58,13,33,0.5196078431372549,25,2017-18,BOS,14.705882352941176,22,91,Regular Season
171,171,171.0,171.0,Jayson Tatum,1628369,50,102,103,23,108,0.5476190476190477,13,6,6,"Jaylen Brown, Jayson Tatum, Daniel Theis, Al Horford, Kyrie Irving",107,25,58,13,33,0.5196078431372549,25,2017-18,BOS,16.91176470588235,19,91,Regular Season
172,172,172.0,172.0,Daniel Theis,1628464,50,102,103,20,108,0.5882352941176471,11,3,6,"Jaylen Brown, Jayson Tatum, Daniel Theis, Al Horford, Kyrie Irving",107,25,58,13,33,0.5196078431372549,25,2017-18,BOS,14.705882352941176,14,91,Regular Season
173,173,173.0,173.0,Al Horford,201143,50,102,103,19,108,0.59375,10,6,0,"Jaylen Brown, Jayson Tatum, Daniel Theis, Al Horford, Kyrie Irving",107,25,58,13,33,0.5196078431372549,25,2017-18,BOS,13.970588235294118,16,91,Regular Season
174,174,174.0,174.0,Kyrie Irving,202681,50,102,103,25,108,0.5,13,7,9,"Jaylen Brown, Jayson Tatum, Daniel Theis, Al Horford, Kyrie Irving",107,25,58,13,33,0.5196078431372549,25,2017-18,BOS,18.38235294117647,20,91,Regular Season
175,175,175.0,175.0,Terry Rozier,1626179,29,58,58,15,62,0.9375,4,3,2,"Terry Rozier, Jaylen Brown, Al Horford, Kyrie Irving, Marcus Morris",68,17,35,6,15,0.5964912280701754,17,2017-18,BOS,19.39655172413793,7,50,Regular Season
176,176,176.0,176.0,Jaylen Brown,1627759,29,58,58,11,62,0.6111111111111112,6,2,3,"Terry Rozier, Jaylen Brown, Al Horford, Kyrie Irving, Marcus Morris",68,17,35,6,15,0.5964912280701754,17,2017-18,BOS,14.224137931034482,8,50,Regular Season
177,177,177.0,177.0,Al Horford,201143,29,58,58,14,62,0.5,9,5,0,"Terry Rozier, Jaylen Brown, Al Horford, Kyrie Irving, Marcus Morris",68,17,35,6,15,0.5964912280701754,17,2017-18,BOS,18.103448275862068,14,50,Regular Season
178,178,178.0,178.0,Kyrie Irving,202681,29,58,58,22,62,0.6111111111111112,11,4,8,"Terry Rozier, Jaylen Brown, Al Horford, Kyrie Irving, Marcus Morris",68,17,35,6,15,0.5964912280701754,17,2017-18,BOS,28.448275862068964,15,50,Regular Season
179,179,179.0,179.0,Marcus Morris,202694,29,58,58,6,62,0.375,5,1,4,"Terry Rozier, Jaylen Brown, Al Horford, Kyrie Irving, Marcus Morris",68,17,35,6,15,0.5964912280701754,17,2017-18,BOS,7.758620689655173,6,50,Regular Season
180,180,180.0,180.0,Jaylen Brown,1627759,24,56,54,14,72,0.4375,10,5,3,"Jaylen Brown, Jayson Tatum, Daniel Theis, Kyrie Irving, Marcus Smart",55,12,34,7,19,0.4576271186440678,14,2018-19,BOS,18.75,15,53,Regular Season
181,181,181.0,181.0,Jayson Tatum,1628369,24,56,54,13,72,0.4642857142857143,8,5,2,"Jaylen Brown, Jayson Tatum, Daniel Theis, Kyrie Irving, Marcus Smart",55,12,34,7,19,0.4576271186440678,14,2018-19,BOS,17.410714285714285,13,53,Regular Season
182,182,182.0,182.0,Daniel Theis,1628464,24,56,54,3,72,0.375,3,0,2,"Jaylen Brown, Jayson Tatum, Daniel Theis, Kyrie Irving, Marcus Smart",55,12,34,7,19,0.4576271186440678,14,2018-19,BOS,4.017857142857143,3,53,Regular Season
183,183,183.0,183.0,Kyrie Irving,202681,24,56,54,18,72,0.53125,9,6,3,"Jaylen Brown, Jayson Tatum, Daniel Theis, Kyrie Irving, Marcus Smart",55,12,34,7,19,0.4576271186440678,14,2018-19,BOS,24.107142857142858,15,53,Regular Season
184,184,184.0,184.0,Marcus Smart,203935,24,56,54,7,72,0.3888888888888889,4,3,4,"Jaylen Brown, Jayson Tatum, Daniel Theis, Kyrie Irving, Marcus Smart",55,12,34,7,19,0.4576271186440678,14,2018-19,BOS,9.375,7,53,Regular Season
185,185,185.0,185.0,Terry Rozier,1626179,87,177,172,49,168,0.6447368421052632,19,17,4,"Terry Rozier, Jaylen Brown, Jayson Tatum, Daniel Theis, Gordon Hayward",205,56,109,22,58,0.5601092896174863,35,2018-19,BOS,20.76271186440678,36,167,Regular Season
186,186,186.0,186.0,Jaylen Brown,1627759,87,177,172,56,168,0.6363636363636364,26,9,19,"Terry Rozier, Jaylen Brown, Jayson Tatum, Daniel Theis, Gordon Hayward",205,56,109,22,58,0.5601092896174863,35,2018-19,BOS,23.728813559322035,35,167,Regular Season
187,187,187.0,187.0,Jayson Tatum,1628369,87,177,172,40,168,0.4651162790697674,31,11,3,"Terry Rozier, Jaylen Brown, Jayson Tatum, Daniel Theis, Gordon Hayward",205,56,109,22,58,0.5601092896174863,35,2018-19,BOS,16.949152542372882,42,167,Regular Season
188,188,188.0,188.0,Daniel Theis,1628464,87,177,172,34,168,0.5862068965517241,17,10,5,"Terry Rozier, Jaylen Brown, Jayson Tatum, Daniel Theis, Gordon Hayward",205,56,109,22,58,0.5601092896174863,35,2018-19,BOS,14.40677966101695,27,167,Regular Season
189,189,189.0,189.0,Gordon Hayward,202330,87,177,172,26,168,0.4482758620689655,16,11,4,"Terry Rozier, Jaylen Brown, Jayson Tatum, Daniel Theis, Gordon Hayward",205,56,109,22,58,0.5601092896174863,35,2018-19,BOS,11.016949152542374,27,167,Regular Season
190,190,190.0,190.0,Terry Rozier,1626179,21,46,45,5,51,0.2777777777777778,4,5,0,"Terry Rozier, Al Horford, Kyrie Irving, Marcus Morris, Marcus Smart",47,15,26,4,17,0.5111111111111111,6,2018-19,BOS,8.152173913043478,9,43,Regular Season
191,191,191.0,191.0,Al Horford,201143,21,46,45,10,51,0.5555555555555556,6,3,0,"Terry Rozier, Al Horford, Kyrie Irving, Marcus Morris, Marcus Smart",47,15,26,4,17,0.5111111111111111,6,2018-19,BOS,16.304347826086957,9,43,Regular Season
192,192,192.0,192.0,Kyrie Irving,202681,21,46,45,12,51,0.5,8,1,5,"Terry Rozier, Al Horford, Kyrie Irving, Marcus Morris, Marcus Smart",47,15,26,4,17,0.5111111111111111,6,2018-19,BOS,19.565217391304348,9,43,Regular Season
193,193,193.0,193.0,Marcus Morris,202694,21,46,45,15,51,0.625,6,6,0,"Terry Rozier, Al Horford, Kyrie Irving, Marcus Morris, Marcus Smart",47,15,26,4,17,0.5111111111111111,6,2018-19,BOS,24.45652173913044,12,43,Regular Season
194,194,194.0,194.0,Marcus Smart,203935,21,46,45,5,51,0.625,2,2,1,"Terry Rozier, Al Horford, Kyrie Irving, Marcus Morris, Marcus Smart",47,15,26,4,17,0.5111111111111111,6,2018-19,BOS,8.152173913043478,4,43,Regular Season
195,195,195.0,195.0,Terry Rozier,1626179,30,69,63,8,63,0.5,5,2,2,"Terry Rozier, Jaylen Brown, Al Horford, Gordon Hayward, Kyrie Irving",89,25,41,8,20,0.664179104477612,16,2018-19,BOS,8.695652173913043,7,61,Regular Season
196,196,196.0,196.0,Jaylen Brown,1627759,30,69,63,13,63,0.65,8,1,2,"Terry Rozier, Jaylen Brown, Al Horford, Gordon Hayward, Kyrie Irving",89,25,41,8,20,0.664179104477612,16,2018-19,BOS,14.130434782608695,9,61,Regular Season
197,197,197.0,197.0,Al Horford,201143,30,69,63,20,63,1.0,6,2,5,"Terry Rozier, Jaylen Brown, Al Horford, Gordon Hayward, Kyrie Irving",89,25,41,8,20,0.664179104477612,16,2018-19,BOS,21.73913043478261,8,61,Regular Season
